,Unnamed: 0,name,nickname,wins,losses,draws,height,weight,reach,stance,dob,sig_str_pm,str_acc,strikes_abs_pm,sig_str_def,td_avg,td_acc,td_def,sub_avg,total_fights,birth_year,birth_month,birth_day
153,153,Yoji Anjo,Mr. 200%,0,5,1,66.0,205.0,71.55608591885442,Orthodox,1967-03-28,0.0,0.0,3.13,25.0,0.0,0.0,0.0,0.0,6,1967,3,28
154,154,Magomed Ankalaev,,21,2,1,69.0,205.0,75.0,Orthodox,1992-06-02,3.65,52.0,2.59,56.0,0.79,22.0,87.0,0.0,24,1992,6,2
155,155,Gadzhimurad Antigulov,,20,8,0,66.0,205.0,70.0,Orthodox,1987-02-09,2.08,55.0,4.21,40.0,5.08,36.0,0.0,1.4,28,1987,2,9
156,156,Adam Antolin,Captain Chaos,12,3,0,60.0,125.0,63.0,Orthodox,1982-02-28,5.73,52.0,5.0,69.0,0.0,0.0,100.0,0.0,15,1982,2,28
157,157,Angelo Antonio,,1,4,0,64.77079303675049,205.0,71.55608591885442,Orthodox,1998-10-04,1.09,50.0,7.64,50.0,0.0,0.0,0.0,0.0,5,1998,10,4
158,158,Vanilto Antunes,,16,7,0,66.0,170.0,72.0,Orthodox,1994-12-28,5.49,48.0,14.27,43.0,0.0,0.0,0.0,0.0,23,1994,12,28
159,159,Azunna Anyanwu,Zulu,14,5,0,67.0,251.0,71.55608591885442,Orthodox,1981-08-05,2.47,42.0,2.47,69.0,0.65,100.0,0.0,0.0,19,1981,8,5
160,160,Shinsho Anzai,Animal,10,3,0,62.0,170.0,70.0,Orthodox,1985-12-01,3.23,58.0,3.75,45.0,1.83,16.0,75.0,0.0,13,1985,12,1
161,161,Jin Aoi,,14,6,1,61.0,145.0,68.0,Orthodox,1997-01-21,1.6,29.0,5.8,51.0,0.0,0.0,71.0,0.0,21,1997,1,21
162,162,Shinya Aoki,Tobikan Judan,39,7,1,66.0,154.0,71.55608591885442,Southpaw,1983-05-09,0.97,58.0,1.25,58.0,2.54,41.0,60.0,4.0,47,1983,5,9
163,163,Aoriqileng,The Mongolian Murderer,26,12,1,62.0,135.0,69.0,Orthodox,1993-06-25,4.69,49.0,5.47,48.0,1.2,46.0,58.0,0.0,39,1993,6,25
164,164,Josh Appelt,,15,7,0,65.0,255.0,71.55608591885442,Southpaw,1983-06-19,1.35,40.0,11.5,32.0,0.0,0.0,33.0,0.0,22,1983,6,19
165,165,Erik Apple,,10,3,0,66.0,170.0,71.55608591885442,Orthodox,1977-08-26,0.0,0.0,0.54,81.0,0.0,0.0,0.0,8.1,13,1977,8,26
166,166,Kenji Arai,,15,15,5,65.0,145.0,71.55608591885442,Southpaw,1979-10-05,8.79,27.0,10.29,39.0,0.0,0.0,0.0,0.0,35,1979,10,5
167,167,Romie Aram,,7,1,0,65.0,170.0,71.55608591885442,Orthodox,1977-12-02,1.8,35.0,2.83,50.0,2.5,62.0,83.0,0.0,8,1977,12,2
168,168,Felipe Arantes,Sertanejo,18,10,2,63.0,135.0,73.0,Orthodox,1988-02-09,2.37,45.0,2.66,64.0,0.93,47.0,41.0,0.7,30,1988,2,9
169,169,Igor Araujo,,25,9,1,67.0,170.0,77.0,Orthodox,1980-12-06,1.52,42.0,2.86,49.0,0.86,15.0,22.0,0.6,35,1980,12,6
170,170,Viviane Araujo,Vivi,13,7,0,59.0,125.0,68.0,Orthodox,1986-11-21,3.84,47.0,4.83,55.0,1.72,43.0,75.0,0.6,20,1986,11,21
171,171,Julio Arce,,19,6,0,62.0,145.0,70.0,Southpaw,1989-10-27,4.36,36.0,3.05,68.0,0.46,28.0,96.0,0.3,25,1989,10,27
172,172,Art Arciniega,King Arthur,15,7,0,63.0,145.0,71.55608591885442,,1981-10-15,1.53,46.0,2.73,51.0,0.0,0.0,50.0,1.0,22,1981,10,15
173,173,Alice Ardelean,,11,7,0,58.0,115.0,62.0,Orthodox,1992-04-19,7.35,45.0,5.2,62.0,1.0,44.0,85.0,0.0,18,1992,4,19
174,174,Tristan Arenal,,7,4,0,64.77079303675049,155.0,71.55608591885442,,1985-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1985,3,6
175,175,Gabriel Arges,,0,0,0,64.77079303675049,170.0,71.55608591885442,,1993-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1993,1,29
176,176,Dan Argueta,The Determined,9,3,2,62.0,135.0,68.0,Southpaw,1993-08-13,2.48,43.0,3.44,50.0,4.36,35.0,55.0,1.4,14,1993,8,13
177,177,Reza Arianto,The Crazy Lion,5,0,0,64.77079303675049,155.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1986,10,7
178,178,Hashem Arkhagha,,6,1,0,68.0,185.0,75.0,Orthodox,1989-09-11,1.84,44.0,8.97,43.0,0.0,0.0,50.0,0.0,7,1989,9,11
179,179,Andrei Arlovski,The Pitbull,34,24,2,69.0,240.0,77.0,Orthodox,1979-02-04,3.82,45.0,3.22,57.0,0.37,35.0,76.0,0.2,60,1979,2,4
180,180,Garrett Armfield,,10,5,0,61.0,135.0,70.0,Orthodox,1996-10-09,5.35,53.0,3.64,56.0,1.1,50.0,64.0,0.6,15,1996,10,9
181,181,Joey Armstrong,,5,2,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1986,10,7
182,182,Austin Arnett,,16,6,0,66.0,145.0,72.0,Orthodox,1991-10-22,4.52,41.0,6.38,62.0,0.44,18.0,57.0,0.2,22,1991,10,22
183,183,Ricardo Arona,The Brazilian Tiger,14,5,0,66.0,205.0,71.55608591885442,Orthodox,1978-07-17,1.66,48.0,1.15,57.0,2.41,48.0,58.0,1.2,19,1978,7,17
184,184,Eli Aronov,The Israeli Tank,6,1,0,65.0,185.0,72.0,Orthodox,1996-06-06,8.92,68.0,6.49,38.0,12.16,100.0,0.0,0.0,7,1996,6,6
185,185,Chalid Arrab,Die Faust,7,3,0,66.0,205.0,71.55608591885442,Orthodox,1975-05-28,1.56,34.0,1.63,56.0,3.05,75.0,37.0,1.0,10,1975,5,28
186,186,Akbarh Arreola,El Caballero,23,11,1,65.0,155.0,71.0,Southpaw,1983-01-14,2.32,45.0,4.01,56.0,1.07,100.0,33.0,0.4,35,1983,1,14
187,187,Matt Arroyo,No Regard,3,3,0,65.0,170.0,72.0,Orthodox,1982-09-01,1.62,47.0,2.01,58.0,2.12,36.0,100.0,5.3,6,1982,9,1
188,188,Antonio Arroyo,,9,5,0,69.0,185.0,73.0,Orthodox,1989-07-01,2.82,66.0,2.02,50.0,1.14,41.0,41.0,0.2,14,1989,7,1
189,189,Gilles Arsene,,1,1,0,64.0,190.0,71.55608591885442,Southpaw,1970-12-23,0.06,10.0,2.45,32.0,0.0,0.0,0.0,0.0,2,1970,12,23
190,190,Veta Arteaga,,3,1,0,62.0,125.0,71.55608591885442,,1986-10-07,3.2,36.0,1.92,65.0,0.0,0.0,40.0,0.0,4,1986,10,7
191,191,Cesar Arzamendia,Goku,8,3,0,66.0,155.0,71.55608591885442,Orthodox,1991-01-31,5.37,45.0,5.2,56.0,7.32,75.0,0.0,2.4,11,1991,1,31
192,192,Kai Asakura,,21,6,0,63.0,125.0,69.0,Orthodox,1993-10-31,2.27,32.0,3.53,52.0,0.0,0.0,50.0,0.0,27,1993,10,31
193,193,Teddy Ash,Bear,14,5,0,67.0,185.0,73.0,Switch,1989-12-27,7.27,61.0,6.8,28.0,0.0,0.0,100.0,0.0,19,1989,12,27
194,194,Arman Ashimov,Mustafa Ozturik,11,3,1,61.0,125.0,71.55608591885442,,1992-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1992,1,14
195,195,Yanal Ashmouz,Red Fox,8,2,0,64.0,155.0,69.0,Orthodox,1995-03-31,2.88,50.0,4.78,50.0,3.24,38.0,64.0,0.0,10,1995,3,31
196,196,Asjabharan,,7,6,0,61.0,135.0,71.55608591885442,,1992-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1992,7,31
197,197,Askar Askar,AK-47,11,1,0,62.0,145.0,69.0,Orthodox,1994-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1994,8,19
198,198,Askar Askarov,Bullet,14,1,1,61.0,125.0,67.0,Orthodox,1992-10-09,3.05,54.0,2.8,57.0,2.6,24.0,66.0,0.4,16,1992,10,9
199,199,Cyril Asker,Silverback,9,4,0,66.0,247.0,74.0,Orthodox,1985-12-24,3.35,39.0,5.82,35.0,4.41,62.0,100.0,0.9,13,1985,12,24
200,200,Khusein Askhabov,Nohcho,23,1,0,63.0,145.0,69.0,Orthodox,1995-02-13,2.0,26.0,4.13,56.0,0.0,0.0,66.0,0.0,24,1995,2,13
201,201,Scott Askham,,14,4,0,69.0,185.0,75.0,Southpaw,1988-05-20,3.03,46.0,3.52,52.0,0.44,18.0,65.0,0.7,18,1988,5,20
202,202,Ben Askren,Funky,19,2,1,66.0,170.0,73.0,Orthodox,1984-07-18,3.64,49.0,5.66,36.0,4.33,55.0,0.0,0.9,22,1984,7,18
203,203,Ibo Aslan,The Last Ottoman,14,4,0,69.0,205.0,77.0,Orthodox,1996-04-23,5.75,48.0,3.96,56.0,0.0,0.0,87.0,0.0,18,1996,4,23
204,204,Tom Aspinall,,15,3,1,71.0,255.0,78.0,Orthodox,1993-04-11,7.63,67.0,3.62,56.0,2.62,80.0,100.0,1.3,19,1993,4,11
205,205,Steven Asplund,Concrete,7,1,0,71.0,261.0,78.0,Orthodox,1998-07-16,19.93,58.0,7.49,57.0,0.0,0.0,100.0,0.0,8,1998,7,16
206,206,Bruno Assis,Brunao,8,4,0,68.0,185.0,71.55608591885442,Orthodox,1992-05-23,1.27,43.0,3.2,36.0,2.0,50.0,66.0,1.0,12,1992,5,23
207,207,Junior Assuncao,,16,6,0,64.0,145.0,72.0,Orthodox,1981-06-24,3.31,62.0,2.06,44.0,2.43,24.0,66.0,0.7,22,1981,6,24
208,208,Raphael Assuncao,,28,10,0,60.0,135.0,66.0,Orthodox,1982-07-19,3.22,42.0,2.5,66.0,1.65,39.0,78.0,0.2,38,1982,7,19
209,209,Michael Aswell Jr.,The Texas Kid,11,3,0,63.0,145.0,69.0,Orthodox,2000-09-27,9.56,45.0,7.79,54.0,0.0,0.0,57.0,0.0,14,2000,9,27
210,210,Bazigit Atajev,Volk,17,1,0,67.0,230.0,71.55608591885442,Orthodox,1979-03-12,0.87,41.0,3.14,49.0,1.0,33.0,0.0,0.0,18,1979,3,12
211,211,Rich Attonito,The Raging Bull,10,5,0,65.0,170.0,72.0,Orthodox,1977-06-16,2.28,47.0,2.13,59.0,0.74,37.0,75.0,0.0,15,1977,6,16
212,212,Olivier Aubin-Mercier,The Canadian Gangster,11,5,0,64.0,155.0,70.0,Southpaw,1989-02-23,2.48,51.0,2.97,55.0,2.36,33.0,70.0,0.5,16,1989,2,23
213,213,Pat Audinwood,Awesomely Awesome,11,2,1,66.0,155.0,71.55608591885442,Orthodox,1986-04-16,1.17,12.0,4.31,41.0,0.8,50.0,0.0,0.0,14,1986,4,16
214,214,Jose Augusto,Gugu,6,2,1,69.0,251.0,71.55608591885442,,1992-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1992,3,28
215,215,Marcus Aurelio,Maximus,22,10,0,65.0,155.0,74.0,Orthodox,1973-08-18,1.42,33.0,2.27,59.0,1.69,27.0,27.0,1.3,32,1973,8,18
216,216,David Avellan,,2,1,0,64.0,185.0,71.55608591885442,Orthodox,1981-07-07,3.33,25.0,10.0,57.0,0.0,0.0,0.0,0.0,3,1981,7,7
217,217,Blas Avena,The Disciple,8,7,1,66.0,170.0,74.0,Orthodox,1983-06-30,2.34,47.0,3.36,43.0,2.37,80.0,50.0,1.8,16,1983,6,30
218,218,Levi Avera,,18,15,0,67.0,170.0,71.55608591885442,,1982-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1982,5,17
219,219,Anthony Avila,,13,5,0,62.0,145.0,71.55608591885442,,1988-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1988,12,29
220,220,Chris Avila,,5,4,0,65.0,145.0,71.55608591885442,Orthodox,1993-01-16,2.37,30.0,4.17,48.0,0.0,0.0,46.0,0.0,9,1993,1,16
221,221,Julia Avila,Raging Panda,9,4,0,62.0,135.0,68.0,Orthodox,1988-05-11,2.81,42.0,3.28,55.0,0.63,37.0,52.0,0.2,13,1988,5,11
222,222,Saad Awad,Assassin,20,9,0,66.0,155.0,71.55608591885442,,1983-06-07,2.13,26.0,1.87,60.0,0.5,16.0,100.0,0.5,29,1983,6,7
223,223,Javy Ayala,Eye Candy,10,5,0,67.0,265.0,71.55608591885442,,1988-08-20,0.83,25.0,5.0,33.0,0.0,0.0,0.0,0.0,15,1988,8,20
224,224,Jessin Ayari,,16,6,0,66.0,155.0,73.0,Orthodox,1992-05-31,3.53,37.0,3.59,58.0,0.0,0.0,50.0,0.3,22,1992,5,31
225,225,Abu Azaitar,Captain Morocco,14,4,1,64.0,185.0,76.0,Orthodox,1986-03-10,4.38,43.0,4.32,51.0,1.0,37.0,42.0,0.0,19,1986,3,10
226,226,Ottman Azaitar,Bulldozer,13,3,0,63.0,155.0,71.0,Switch,1990-02-20,4.43,44.0,4.11,52.0,0.0,0.0,100.0,0.0,16,1990,2,20
227,227,Luiz Azeredo,,15,10,0,64.0,154.0,71.55608591885442,Orthodox,1976-06-10,2.16,39.0,2.76,57.0,1.07,50.0,45.0,0.3,25,1976,6,10
228,228,Luciano Azevedo,,17,9,1,69.0,161.0,71.55608591885442,Orthodox,1981-06-25,0.76,45.0,1.97,27.0,2.28,11.0,0.0,0.0,27,1981,6,25
229,229,Hunter Azure,,9,2,0,63.0,145.0,69.0,Orthodox,1992-03-02,3.92,53.0,2.08,58.0,1.97,34.0,67.0,1.3,11,1992,3,2
230,230,Niklas Backstrom,,11,3,1,67.0,145.0,71.55608591885442,Orthodox,1989-08-22,1.12,41.0,3.65,40.0,2.92,80.0,72.0,2.2,15,1989,8,22
231,231,Seth Baczynski,The Polish Pistola,20,14,0,69.0,170.0,75.0,Orthodox,1981-10-26,3.08,31.0,3.14,51.0,0.89,16.0,48.0,0.8,34,1981,10,26
232,232,Abdul Azeem Badakhshi,The Afghan Lion,13,3,0,64.77079303675049,145.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1986,10,7
233,233,Ryan Bader,Darth,23,5,0,68.0,205.0,74.0,Orthodox,1983-06-07,2.82,43.0,1.39,71.0,3.37,44.0,80.0,0.4,28,1983,6,7
234,234,Izabela Badurek,,6,3,0,60.0,115.0,71.55608591885442,Orthodox,1991-07-11,3.74,71.0,4.9,32.0,1.75,12.0,100.0,0.0,9,1991,7,11
235,235,Miguel Baeza,Caramel Thunder,10,4,0,68.0,170.0,74.0,Orthodox,1992-08-23,4.09,49.0,5.92,46.0,0.36,22.0,54.0,2.0,14,1992,8,23
236,236,Ali Bagautinov,Puncher,15,6,0,59.0,125.0,65.0,Orthodox,1985-06-10,2.85,42.0,3.09,52.0,2.51,36.0,65.0,0.3,21,1985,6,10
237,237,Mehdi Baghdad,The Sultan,11,5,0,67.0,155.0,71.55608591885442,Orthodox,1985-04-13,3.13,30.0,4.56,46.0,0.0,0.0,33.0,0.0,16,1985,4,13
238,238,Melsik Baghdasaryan,The Gun,8,3,0,64.0,145.0,70.0,Southpaw,1992-01-28,5.04,59.0,3.14,56.0,0.0,0.0,72.0,0.0,11,1992,1,28
239,239,Siyar Bahadurzada,The Great,24,8,1,66.0,170.0,73.0,Orthodox,1984-04-17,2.91,40.0,3.23,49.0,1.32,61.0,62.0,0.3,33,1984,4,17
240,240,Ignacio Bahamondes,La Jaula,17,6,0,69.0,155.0,75.0,Orthodox,1997-08-27,6.55,45.0,4.33,56.0,0.0,0.0,75.0,0.4,23,1997,8,27
241,241,Bahatebole Batebolati,Lion King,10,1,1,63.0,170.0,71.0,Southpaw,1997-09-12,4.02,45.0,4.83,61.0,1.34,66.0,100.0,0.0,12,1997,9,12
242,242,Shamar Bailey,,16,11,0,64.0,155.0,75.0,Southpaw,1982-09-22,1.56,20.0,3.91,69.0,1.5,33.0,37.0,0.0,27,1982,9,22
243,243,Jordan Bailey,,6,3,0,64.0,145.0,71.55608591885442,,1986-10-07,1.74,40.0,0.29,0.0,4.35,100.0,0.0,4.3,9,1986,10,7
244,244,Scott Baker,,1,1,0,66.0,210.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
245,245,Bryan Baker,The Beast,18,5,0,69.0,185.0,71.55608591885442,Orthodox,1985-10-13,1.78,52.0,2.83,45.0,0.44,50.0,37.0,0.9,23,1985,10,13
246,246,Jin Bala,,23,3,0,64.0,155.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1986,10,7
247,247,Balajin,The Snow Leopard,23,4,0,64.0,145.0,72.0,Orthodox,1992-03-31,1.4,33.0,2.73,50.0,2.0,20.0,66.0,0.0,27,1992,3,31
248,248,Oluwale Bamgbose,Holy War Angel,6,4,0,66.0,185.0,78.0,Switch,1987-08-04,2.45,48.0,2.7,55.0,0.94,33.0,37.0,0.0,10,1987,8,4
249,249,Stephen Banaszak,,5,5,0,66.0,145.0,71.55608591885442,,1990-12-07,4.2,47.0,1.15,66.0,0.0,0.0,100.0,1.9,10,1990,12,7
250,250,Marcin Bandel,Bomba,15,7,0,65.0,155.0,71.55608591885442,Orthodox,1989-10-10,0.79,50.0,5.26,23.0,0.0,0.0,0.0,0.0,22,1989,10,10
251,251,Humberto Bandenay,,14,7,1,66.0,145.0,71.0,Southpaw,1994-09-04,2.22,41.0,4.79,41.0,2.9,46.0,62.0,0.5,22,1994,9,4
252,252,Tae Hyun Bang,Supernatural,18,10,0,64.0,155.0,71.0,Switch,1983-04-15,2.72,38.0,2.07,66.0,0.49,33.0,57.0,0.5,28,1983,4,15
253,253,Yohan Banks,,2,1,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1986,10,7
254,254,Shauna Bannon,Mama B,7,2,0,60.0,115.0,65.0,Switch,1993-10-23,4.32,43.0,3.75,45.0,0.0,0.0,40.0,0.7,9,1993,10,23
255,255,Antonio Banuelos,,20,11,1,60.0,135.0,63.0,Orthodox,1979-09-23,2.69,33.0,3.15,58.0,1.62,62.0,86.0,0.4,32,1979,9,23
256,256,Iwo Baraniewski,Rudy,7,0,0,66.0,205.0,73.0,Orthodox,1998-11-20,14.31,68.0,17.61,42.0,0.0,0.0,100.0,0.0,7,1998,11,20
257,257,Renan Barao,The Baron,34,9,1,61.0,145.0,70.0,Orthodox,1987-01-31,3.78,36.0,3.9,57.0,1.49,41.0,91.0,0.5,44,1987,1,31
258,258,Junior Barata,,9,3,1,65.0,170.0,71.55608591885442,Orthodox,1982-01-25,4.03,33.0,8.46,34.0,0.0,0.0,0.0,0.0,13,1982,1,25
259,259,Maycee Barber,The Future,15,2,0,60.0,125.0,65.0,Switch,1998-05-18,4.61,53.0,2.76,54.0,1.58,45.0,51.0,0.1,17,1998,5,18
260,260,Bryan Barberena,Bam Bam,18,12,0,66.0,185.0,72.0,Southpaw,1989-05-03,5.35,48.0,4.59,44.0,0.13,22.0,50.0,0.3,30,1989,5,3
261,261,Djani Barbir,,7,1,1,69.0,185.0,79.0,Orthodox,1997-08-09,3.64,40.0,4.55,66.0,0.0,0.0,0.0,0.0,9,1997,8,9
262,262,Dione Barbosa,The Witch,8,4,0,61.0,125.0,66.0,Orthodox,1992-05-08,2.27,45.0,2.45,66.0,2.23,42.0,50.0,1.9,12,1992,5,8
263,263,Marcio Barbosa,Ticoto,17,2,0,61.0,145.0,70.0,Orthodox,1998-05-22,8.27,47.0,7.56,50.0,0.0,0.0,100.0,0.0,19,1998,5,22
264,264,Edson Barboza,Junior,24,14,0,66.0,155.0,75.0,Orthodox,1986-01-21,4.14,44.0,4.68,55.0,0.43,50.0,73.0,0.1,38,1986,1,21
265,265,Raoni Barcelos,,21,5,0,62.0,135.0,67.0,Orthodox,1987-05-01,4.92,51.0,4.4,61.0,2.22,31.0,87.0,0.6,26,1987,5,1
266,266,Daniel Barez,,17,7,0,61.0,125.0,66.0,Orthodox,1988-12-10,3.65,49.0,5.95,50.0,1.93,28.0,80.0,0.6,24,1988,12,10
267,267,Danny Barlow,LeftHand2God,9,2,0,68.0,185.0,79.0,Southpaw,1995-08-02,5.81,51.0,4.65,52.0,0.0,0.0,100.0,0.0,11,1995,8,2
268,268,Luke Barnatt,The Bigslow,13,4,0,72.0,185.0,77.0,Orthodox,1988-04-13,4.43,36.0,3.87,59.0,0.63,42.0,63.0,0.4,17,1988,4,13
269,269,James Barnes,Mooka,14,5,0,63.0,135.0,71.0,Orthodox,1982-05-28,0.57,34.0,3.02,39.0,1.08,16.0,40.0,0.0,19,1982,5,28
270,270,Nick Barnes,,11,2,0,66.0,170.0,71.55608591885442,,1986-10-07,2.86,29.0,8.93,51.0,5.36,100.0,100.0,5.4,13,1986,10,7
271,271,Shonte Barnes,Shyne,6,2,1,66.0,185.0,76.0,Southpaw,1987-02-09,2.32,38.0,1.55,67.0,0.0,0.0,60.0,0.0,9,1987,2,9
272,272,Josh Barnett,The Warmaster,35,8,0,69.0,250.0,78.0,Orthodox,1977-11-10,3.2,50.0,2.11,57.0,1.26,55.0,55.0,1.4,43,1977,11,10
273,273,Chris Barnett,Beastboy,23,10,0,64.0,261.0,75.0,Orthodox,1986-06-14,3.36,47.0,6.55,36.0,0.0,0.0,35.0,0.0,33,1986,6,14
274,274,Chris Barnhizer,,2,3,0,64.77079303675049,170.0258818140174,71.55608591885442,,1987-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1987,10,25
275,275,David Baron,,17,4,1,61.0,155.0,71.55608591885442,Switch,1973-02-15,1.17,30.0,2.1,56.0,0.0,0.0,14.0,0.7,22,1973,2,15
276,276,Phil Baroni,The New York Bad Ass,15,18,0,64.0,170.0,72.0,Orthodox,1976-04-16,2.77,45.0,3.93,40.0,1.46,47.0,60.0,0.5,33,1976,4,16
277,277,Dan Barrera,The Fireman,3,1,0,64.0,170.0,71.55608591885442,Orthodox,1980-12-23,0.8,70.0,1.2,28.0,1.0,8.0,0.0,0.0,4,1980,12,23
278,278,Carlos Barreto,,14,9,0,70.0,230.0,71.55608591885442,Orthodox,1968-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1968,7,22
279,279,Jose Barreto,,0,1,0,64.77079303675049,185.0,71.55608591885442,Southpaw,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1986,10,7
280,280,Peter Barrett,Slippery,11,5,0,65.0,145.0,73.0,Southpaw,1986-08-10,4.18,61.0,4.32,42.0,1.39,22.0,66.0,0.0,16,1986,8,10
281,281,Marc-Andre Barriault,Powerbar,17,11,1,67.0,185.0,74.0,Orthodox,1990-02-18,5.65,47.0,5.94,49.0,0.34,28.0,68.0,0.1,29,1990,2,18
282,282,David Barrios,,4,8,0,61.0,145.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1986,10,7
283,283,Alexandre Barros,Baixinho,22,11,0,64.0,170.0,71.55608591885442,Southpaw,1976-11-19,0.98,40.0,4.05,36.0,1.84,50.0,100.0,0.0,33,1976,11,19
284,284,Ricardo Barros,,2,2,0,67.0,205.0,71.55608591885442,,1976-03-22,0.0,0.0,8.22,31.0,0.0,0.0,100.0,0.0,4,1976,3,22
285,285,Francimar Barroso,Bodao,19,7,1,67.0,205.0,75.0,Orthodox,1980-02-28,2.77,52.0,3.07,59.0,2.22,24.0,83.0,0.0,27,1980,2,28
286,286,Pat Barry,HD,8,7,0,66.0,235.0,74.0,Orthodox,1979-07-07,2.72,52.0,3.54,59.0,0.0,0.0,76.0,0.2,15,1979,7,7
287,287,Dean Barry,The Sniper,4,2,0,65.0,170.0,72.0,Orthodox,1992-07-03,9.31,40.0,4.66,51.0,0.0,0.0,100.0,0.0,6,1992,7,3
288,288,Enrique Barzola,El Fuerte,17,5,2,62.0,145.0,70.0,Orthodox,1989-04-28,3.91,41.0,2.97,68.0,4.2,45.0,66.0,0.3,24,1989,4,28
289,289,Javid Basharat,The Snow Leopard,15,2,1,64.0,135.0,69.0,Orthodox,1995-09-07,5.18,54.0,2.75,63.0,1.83,40.0,83.0,0.1,18,1995,9,7
290,290,Farid Basharat,Ferocious,15,0,0,63.0,135.0,71.0,Orthodox,1997-08-02,4.25,52.0,2.89,62.0,3.34,44.0,54.0,0.3,15,1997,8,2
291,291,Austin Bashi,,14,1,0,61.0,145.0,70.0,Orthodox,2001-09-29,1.75,47.0,2.34,48.0,7.81,41.0,62.0,1.7,15,2001,9,29
292,292,Stephen Bass,Bigfish,11,2,0,64.0,145.0,71.55608591885442,Orthodox,1982-11-14,4.87,52.0,5.87,55.0,0.0,0.0,0.0,0.0,13,1982,11,14
293,293,Sean Bassett,,0,4,0,64.77079303675049,155.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1986,10,7
294,294,Ryan Bastianelli,Relentless,6,7,1,60.0,135.0,71.55608591885442,,1979-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1979,9,7
295,295,Shayna Baszler,The Queen of Spades,15,11,0,62.0,135.0,71.55608591885442,Orthodox,1980-08-08,2.49,30.0,6.36,51.0,0.67,18.0,44.0,1.3,26,1980,8,8
296,296,Namsrai Batbayar,Steppe Warrior,9,1,0,59.0,125.0,68.0,Orthodox,2000-12-29,3.5,39.0,3.58,45.0,2.15,25.0,0.0,1.1,10,2000,12,29
297,297,Michel Batista,,4,1,1,69.0,260.0,71.55608591885442,Orthodox,1984-04-20,0.0,0.0,4.03,40.0,6.72,50.0,0.0,0.0,6,1984,4,20
298,298,Bryan Battle,The Butcher,13,2,1,67.0,185.0,77.0,Orthodox,1994-09-21,5.12,52.0,4.11,44.0,0.77,17.0,53.0,0.4,16,1994,9,21
299,299,Alan Baudot,The Black Samourai,8,3,2,69.0,243.0,79.0,Orthodox,1988-02-01,5.36,58.0,4.82,46.0,0.0,0.0,62.0,0.0,13,1988,2,1
300,300,Mario Bautista,,17,3,0,64.0,135.0,69.0,Switch,1993-07-01,5.3,48.0,3.98,54.0,1.91,38.0,55.0,0.8,20,1993,7,1
301,301,Chris Beal,Real Deal,10,5,0,62.0,125.0,69.0,Orthodox,1985-08-06,3.45,35.0,3.18,61.0,1.6,58.0,78.0,0.2,15,1985,8,6
302,302,Donovan Beard,The Highlight Reel,7,2,0,68.0,185.0,78.0,Orthodox,1989-11-05,0.0,0.0,5.77,28.0,0.0,0.0,0.0,0.0,9,1989,11,5
303,303,Rudy Bears,,16,15,0,66.0,170.0,71.55608591885442,Southpaw,1979-01-19,1.27,29.0,2.53,50.0,0.0,0.0,0.0,0.0,31,1979,1,19
304,304,Salvador Becerra,,5,2,0,64.0,155.0,71.55608591885442,,1986-10-07,4.57,31.0,3.83,58.0,0.0,0.0,66.0,0.0,7,1986,10,7
305,305,Ariel Beck,,4,5,0,61.0,125.0,66.0,Southpaw,1990-09-16,4.44,34.0,4.31,64.0,0.0,0.0,0.0,0.0,9,1990,9,16
306,306,Jack Becker,,13,6,0,65.0,155.0,71.0,Orthodox,1992-12-20,1.01,39.0,5.82,26.0,1.68,50.0,0.0,0.0,19,1992,12,20
